UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
BA;Uruçuca;17/12/2021;BA-F-2932705-12300-20211210;12300 - Alagamentos;Reconhecido;19840;0;0;0;63;146;1;1080;92;31;4920000.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;190000.0;1;0;120000.0;;;;;;0.0;2100.0;3700.0;11000.0;7000.0;8000.0;0.0;0.0;0.0;1300.0;10000.0;30000.0;0.0;0.0;100000.0;70000.0
BA;Palmas de Monte Alto;26/01/2022;BA-F-2923407-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;20779;0;0;0;0;0;0;11000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;150000.0;0.0;50000.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500000.0;2000000.0;250000.0;500000.0;300000.0
BA;Amargosa;16/12/2021;BA-F-2901007-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;34340;3;1;0;280;320;0;35000;65;55;5316560.72;0;0;0.0;0;0;1000000.0;0;0;0.0;0;0;0.0;9;0;1.28E7;;;;MAIS DE 20%;;549896.14;300000.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;4206.76;1359880.0;0.0;0.0;4000000.0;0.0
BA;Itabuna;11/12/2021;BA-F-2914802-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;204710;2;0;30;134;632;0;3870;402;10;8760000.0;6;0;350000.0;26;0;1300000.0;0;0;0.0;0;0;0.0;17;6;8249998.56;;;;;;240000.0;0.0;370000.0;1200000.0;0.0;0.0;0.0;56000.0;180000.0;167000.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Lençóis;20/12/2021;BA-F-2919306-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10368;0;0;0;0;182;0;0;50;0;2122340.0;1;0;453378.0;0;0;0.0;0;0;0.0;0;0;0.0;20;0;2389599.36;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20326.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Andaraí;20/12/2021;BA-F-2901304-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13948;0;0;0;66;89;0;151;101;36;4000000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;13282.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000.0;0.0;0.0;0.0;0.0
BA;Itapebi;14/12/2021;BA-F-2916302-12100-20211210;12100 - Inundações;Registro;10497;0;1;0;1;6;0;21;5;0;50000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;8;5;1000000.0;;;DE 0% A 5%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0
BA;Ipiaú;15/12/2021;BA-F-2913903-12100-20211210;12100 - Inundações;Reconhecido;44430;0;0;0;35;0;0;60;6;6;271040.5;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Lajedão;16/12/2021;BA-F-2918902-13214-20211209;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;3733;0;0;0;0;0;0;0;1;0;25000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;80000.0;;;;;;0.0;0.0;0.0;0.0;0.0;26000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Nova Viçosa;12/12/2021;BA-F-2923001-12300-20211209;12300 - Alagamentos;Reconhecido;38537;0;1;0;13;2540;0;946;0;2;120000.0;1;0;200000.0;0;0;0.0;0;0;0.0;0;0;0.0;30;0;3002441.99;DE 5% A 10%;;DE 5% A 10%;;;0.0;12000.0;70000.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Macarani;10/12/2021;BA-F-2919702-13214-20211209;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;17088;1;1;0;200;400;0;4398;30;20;2250000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30;10;3800000.0;;;;;;0.0;0.0;220000.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250000.0;630000.0;0.0;0.0;0.0
BA;Itapetinga;13/12/2021;BA-F-2916401-13214-20211209;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;68314;1;5;0;55;0;0;0;10;4;290000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;14;0;100000.0;;;;;;0.0;30000.0;210000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Conceição do Almeida;17/12/2021;BA-F-2908309-13214-20211209;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;17895;0;0;0;858;1068;0;4482;0;41;3289700.6;0;0;0.0;5;0;2000000.0;0;0;0.0;0;0;0.0;8;14;2918719.0;;;DE 10% A 20%;;;20000.0;10000.0;0.0;50000.0;0.0;0.0;0.0;10000.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0
BA;Belmonte;11/12/2021;BA-F-2903409-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21838;0;0;0;13;1638;0;323;323;2;0.0;4;0;79114.28;0;0;0.0;0;0;0.0;0;0;0.0;18;0;1484281.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;780000.0;470000.0;0.0;0.0;0.0
BA;Irecê;26/01/2022;BA-F-2914604-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;66404;0;0;0;0;12;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;471295.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Medeiros Neto;10/12/2021;BA-F-2921104-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21541;0;50;0;1000;1500;0;0;250;10;1000000.0;2;0;400000.0;1;0;50000.0;0;0;0.0;1;0;250000.0;10;0;500000.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;250000.0;150000.0;1000000.0;500000.0;100000.0;50000.0;30000.0;300000.0;300000.0;250000.0;200000.0;750000.0;1250000.0;2500000.0;3000000.0;2500000.0
BA;Canavieiras;16/12/2021;BA-F-2906303-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;32331;0;0;0;616;2528;0;5720;146;8;2305000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;5;760000.0;MAIS DE 20%;;;;;0.0;18000.0;0.0;6800.0;0.0;0.0;0.0;7200.0;8000.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Prado;08/12/2021;BA-F-2925501-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;27612;1;15;2;836;2924;2;21275;839;169;2.694096445E7;7;0;682500.0;37;0;3607500.0;2;0;146969.9;8;0;1760000.0;75;0;8760441.06;MAIS DE 20%;;MAIS DE 20%;;;150000.0;0.0;0.0;4160000.0;0.0;0.0;0.0;0.0;0.0;0.0;1350000.0;0.0;0.0;0.0;0.0;0.0
BA;Mucuri;11/12/2021;BA-F-2922003-12100-20211208;12100 - Inundações;Não reconhecido;36043;0;0;0;16;17;0;37651;0;3;270.0;6;0;508091.64;3;0;272139.48;2;0;446933.09;0;0;0.0;0;0;1200000.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;23170.0;0.0;0.0;873098.8;0.0;0.0;0.0;0.0;0.0;0.0;301000.0;0.0;0.0;0.0;0.0;0.0
BA;Itamaraju;09/12/2021;BA-F-2915601-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;63355;3;6;0;620;555;2;19700;1207;0;5,995E+10;13;0;74000.0;3;0;3980000.0;1;0;8000.0;0;0;0.0;32;2;2.5171275E7;;;;MAIS DE 20%;;33100.0;0.0;0.0;1247284.0;0.0;0.0;0.0;0.0;0.0;0.0;430000.0;0.0;0.0;0.0;0.0;0.0
BA;Porto Seguro;09/12/2021;BA-F-2925303-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;126770;0;8;0;344;555;0;58300;123;62;6187691.1;18;0;1524274.92;12;0;1088557.92;2;0;446933.09;10;0;176000.0;81623;0;2.912009939E7;MAIS DE 20%;;MAIS DE 20%;;;25440.0;0.0;0.0;3360000.0;0.0;0.0;0.0;0.0;0.0;0.0;1560000.0;0.0;0.0;0.0;0.0;0.0
BA;Santa Cruz Cabrália;20/12/2021;BA-F-2927705-13214-20211208;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;26198;0;0;0;0;0;0;11000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;5;5;2770562.65;MAIS DE 20%;;;;;0.0;120000.0;0.0;250000.0;0.0;0.0;0.0;100000.0;60000.0;0.0;0.0;800000.0;250000.0;0.0;600000.0;0.0
BA;Jucuruçu;08/12/2021;BA-F-2918456-12100-20211208;12100 - Inundações;Reconhecido;9960;0;150;50;1500;500;1;200;500;20;2000000.0;2;0;1000000.0;2;0;8000000.0;5;0;5000000.0;0;0;0.0;5;0;1.0E7;;;;;;200000.0;100000.0;100000.0;50000.0;0.0;0.0;0.0;1.0E7;0.0;0.0;1000000.0;350000.0;150000.0;400000.0;5000000.0;500000.0
BA;Itanhém;15/12/2021;BA-F-2916005-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20199;0;1;0;54;20;0;1400;97;3;1210000.0;0;0;0.0;2;0;500000.0;0;0;0.0;0;0;0.0;200;0;2.0E7;DE 0% A 5%;;;DE 0% A 5%;;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150000.0;300000.0;230000.0;100000.0;170000.0
BA;Caravelas;14/12/2021;BA-F-2906907-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;21437;0;0;0;0;0;0;0;0;0;0.0;1;0;100000.0;1;0;150000.0;0;0;0.0;0;0;0.0;0;0;5000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;50000.0;0.0;0.0;0.0
BA;Alcobaça;20/01/2022;BA-F-2900801-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;21319;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Vereda;11/12/2021;BA-F-2933257-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;6802;0;12;0;651;510;0;0;205;58;4350000.0;1;0;500000.0;3;0;1370000.0;0;0;0.0;0;0;0.0;350;0;3.0E7;;;;;;0.0;50000.0;2500000.0;1000000.0;1000000.0;1000000.0;200000.0;1000000.0;0.0;500000.0;0.0;5000000.0;2000000.0;2000000.0;300000.0;3000000.0
BA;Ibirapuã;06/01/2022;BA-F-2912806-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;7960;0;0;0;0;0;0;0;0;2;150000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;200;0;800000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0
BA;Guaratinga;09/12/2021;BA-F-2911808-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;22195;0;0;0;104;612;0;6200;100;20;3500000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;5.1E7;;;;;;0.0;4500.0;0.0;22000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1800000.0;620000.0;0.0;0.0;0.0
BA;Teixeira de Freitas;08/12/2021;BA-F-2931350-13214-20211207;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;138491;0;0;0;110;30;0;1600;30;6;1200000.0;15;0;2030000.0;3;0;600000.0;0;0;0.0;0;0;0.0;30;0;3500000.0;;;;;;24800.0;3000.0;0.0;10000.0;0.0;0.0;0.0;18000.0;6500.0;0.0;0.0;0.0;0.0;0.0;36000.0;0.0
BA;Ibicuí;06/12/2021;BA-F-2912301-13214-20211206;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;15786;0;0;0;236;1116;0;408;59;1;802500.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;3;2;260000.0;;;;;;0.0;0.0;0.0;36102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ribeira do Pombal;09/12/2021;BA-F-2926608-13214-20211205;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;48271;0;0;0;21;80;0;2500;15;6;570000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;15;0;92500.0;;;;;;0.0;0.0;0.0;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Coaraci;25/12/2021;BA-F-2908002-13214-20211204;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;20964;0;0;0;3;61;0;3862;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;32;8;5000000.0;;;;;;0.0;50000.0;2000000.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5000000.0;4000000.0;0.0;1100000.0;0.0
BA;Mascote;08/12/2021;BA-F-2920908-12300-20211204;12300 - Alagamentos;Reconhecido;14640;0;0;0;13;449;0;0;10;0;120000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10;2;700000.0;;;;;;93500.0;1750.0;0.0;4700.0;0.0;0.0;0.0;5117.0;0.0;0.0;0.0;5000.0;4500.0;0.0;9500.0;0.0
BA;Camacan;08/12/2021;BA-F-2905602-11321-20211203;11321 - Deslizamentos;Registro;31468;0;0;0;5;25;0;0;1;1;60000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;6;0;150000.0;;;;;;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Iguaí;20/12/2021;BA-F-2913507-13214-20211203;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;25724;0;0;0;32;36;0;1040;0;8;480000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;5;2;258075.0;;;;;;0.0;0.0;22000.0;108000.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Jaguaquara;06/12/2021;BA-F-2917607-13214-20211203;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;51019;0;0;0;120;250;0;1000;0;30;1500000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 10% A 20%;;MAIS DE 20%;;;0.0;0.0;850000.0;650000.0;156000.0;0.0;0.0;0.0;50000.0;0.0;0.0;7000000.0;0.0;0.0;0.0;0.0
BA;Encruzilhada;03/12/2021;BA-F-2910404-13214-20211202;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;23786;0;0;0;6;36;0;110;6;1;188000.0;0;0;0.0;1;0;87500.0;1;0;62500.0;0;0;0.0;2;17;629000.0;;;;;;0.0;0.0;0.0;2600.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Baixa Grande;03/12/2021;BA-F-2902609-13214-20211201;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20069;0;0;0;0;40;0;7024;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;7575;0;1006676.37;;;;;;0.0;0.0;0.0;18528.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Santa Luzia;13/01/2022;BA-F-2928059-13214-20211201;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;13332;0;0;200;1020;512;0;0;100;2;1110000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;2;500000.0;MAIS DE 20%;;MAIS DE 20%;;;100000.0;10000.0;0.0;10000.0;8000.0;0.0;0.0;18000.0;30000.0;0.0;0.0;1500000.0;122000.0;0.0;0.0;50000.0
BA;Cocos;08/12/2021;BA-F-2908101-13214-20211201;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18182;0;0;0;67;8;0;400;15;6;200000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;40;0;350000.0;;;;;;0.0;0.0;0.0;350000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368000.0;22000.0;0.0;0.0;0.0
BA;Iaçu;02/12/2021;BA-F-2911907-12300-20211130;12300 - Alagamentos;Reconhecido;25735;0;0;0;28;0;0;1200;12;5;630000.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;69000.0;0;0;0.0;;;;;;0.0;0.0;149336.5;0.0;0.0;0.0;0.0;3420.0;0.0;48656.0;0.0;0.0;0.0;0.0;0.0;630000.0
BA;Boa Vista do Tupim;09/12/2021;BA-F-2903805-13214-20211130;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18000;0;0;0;0;0;0;4800;1;0;8000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;5;0;630000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itarantim;07/12/2021;BA-F-2916807-12100-20211130;12100 - Inundações;Registro;18548;0;0;0;52;300;0;12500;0;0;0.0;1;0;20000.0;2;0;0.0;0;0;300000.0;0;0;0.0;0;0;0.0;MAIS DE 20%;;MAIS DE 20%;MAIS DE 20%;;0.0;300000.0;500000.0;300000.0;60000.0;0.0;0.0;40000.0;0.0;0.0;0.0;200000.0;0.0;60000.0;100000.0;300000.0
BA;Itambé;09/12/2021;BA-F-2915809-13214-20211129;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;23106;0;0;0;152;328;0;376;40;10;1150000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;18;0;1419010.0;;;;;;0.0;0.0;8000.0;11000.0;0.0;0.0;0.0;0.0;11000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Novo Horizonte;01/12/2021;BA-F-2923035-13214-20211129;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10673;0;0;0;0;0;0;350;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;25;0;170000.0;;;;;;0.0;25000.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;100000.0;50000.0
BA;Mundo Novo;03/12/2021;BA-F-2922102-13214-20211129;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;24419;0;0;0;15;340;0;0;10;7;884000.0;0;0;0.0;2;0;30000.0;0;0;0.0;0;0;0.0;22;0;1500000.0;;;;;;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450855.85;302073.42
BA;Santanópolis;23/12/2021;BA-F-2928307-12300-20211129;12300 - Alagamentos;Não reconhecido;8781;0;0;0;0;1;0;8;1;8;100000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 5% A 10%;DE 0% A 5%;DE 0% A 5%;;;0.0;10000.0;8000.0;18000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Eunápolis;01/12/2021;BA-F-2910727-13214-20211127;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;100246;0;14;0;12;620;0;10000;100;5;1750425.85;8;0;165900.0;49;0;152371.37;2;0;30600.0;0;0;0.0;0;0;2835000.0;;;;;;0.0;0.0;0.0;2452780.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itaberaba;30/11/2021;BA-F-2914703-13214-20211127;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;61623;2;6;0;19;44;0;17500;170;11;1120000.0;0;0;0.0;2;0;80000.0;0;0;0.0;0;0;0.0;21;2;180000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itacaré;29/11/2021;BA-F-2914901-12300-20211127;12300 - Alagamentos;Registro;24340;0;4;90;0;280;0;985;187;0;2805000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;188000.0;;;;DE 5% A 10%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itacaré;01/12/2021;BA-F-2914901-13214-20211127;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;24340;0;5;90;0;280;0;981;271;0;6775000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;1042850.0;;;;DE 10% A 20%;;4000.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350000.0;0.0
BA;Palmas de Monte Alto;28/12/2021;BA-F-2923407-13214-20211110;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20779;0;0;0;0;0;0;11000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;150000.0;0.0;50000.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500000.0;2000000.0;250000.0;500000.0;300000.0
BA;Ibicaraí;19/11/2021;BA-F-2912103-13214-20211110;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;24241;0;0;0;0;120;0;2500;5;0;360.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Mucugê;11/11/2021;BA-F-2921906-13214-20211109;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10548;0;0;0;0;0;0;5000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;2;1350000.0;;;;;;0.0;0.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Mutuípe;09/11/2021;BA-F-2922409-13214-20211108;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21466;0;0;0;5;260;0;3439;52;1;4240000.0;2;0;0.0;1;0;0.0;0;0;0.0;0;0;0.0;25;0;6173600.0;;;DE 0% A 5%;;;0.0;0.0;0.0;37500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ruy Barbosa;08/11/2021;BA-F-2927200-13214-20211107;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;29869;1;0;0;210;130;0;4000;80;30;3150000.0;0;0;0.0;1;0;180000.0;0;0;0.0;0;0;0.0;9;0;3043700.0;;;;;;0.0;2500.0;360000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405000.0;25000.0
BA;Amélia Rodrigues;12/11/2021;BA-F-2901106-13214-20211107;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;25190;0;0;0;24;72;0;1600;18;6;1830000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;90000.0;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itiruçu;13/01/2022;BA-F-2916906-13214-20211107;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;12693;0;0;0;0;0;0;4000;6;0;30000.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;30000.0;1;0;60000.0;;;;;;0.0;8168.1;0.0;22384.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itaberaba;11/11/2021;BA-F-2914703-13214-20211106;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;61623;0;0;0;11;684;0;2587;73;9;730000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;67;32;1460000.0;;;;;;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Teolândia;09/11/2021;BA-F-2931608-13214-20211106;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;14850;0;0;0;0;50;0;2050;8;0;200000.0;0;0;0.0;10;0;100000.0;0;0;0.0;4;0;50000.0;2;3;4000000.0;;;;;;0.0;100000.0;50000.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;1100000.0;0.0;0.0;0.0;100000.0
